case:concept:name,cost Archive order,cost Check raw materials availability,cost Check stock availability,cost Confirm order,cost Emit invoice,cost Get shipping address,cost Manufacture product,cost Obtain raw materials from Supplier 1,cost Obtain raw materials from Supplier 2,cost Receive Payment,cost Request raw materials from Supplier 1,cost Request raw materials from Supplier 2,cost Retrieve product from warehouse,cost Ship product,time Archive order,time Check raw materials availability,time Check stock availability,time Confirm order,time Emit invoice,time Get shipping address,time Manufacture product,time Obtain raw materials from Supplier 1,time Obtain raw materials from Supplier 2,time Receive Payment,time Request raw materials from Supplier 1,time Request raw materials from Supplier 2,time Retrieve product from warehouse,time Ship product,Num of Archive order,Num of Check raw materials availability,Num of Check stock availability,Num of Confirm order,Num of Emit invoice,Num of Get shipping address,Num of Manufacture product,Num of Obtain raw materials from Supplier 1,Num of Obtain raw materials from Supplier 2,Num of Receive Payment,Num of Request raw materials from Supplier 1,Num of Request raw materials from Supplier 2,Num of Retrieve product from warehouse,Num of Ship product,time,cost
C0463,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.9126352138197067,1.8093932406101803,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.01825270427639413,0.016187864812203606,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10158603760972748,14.72202845442989
C0464,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.8317750603347491,1.8439617080056365,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.016635501206694984,0.016879234160112732,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10018140203347439,14.675736768340387
C0465,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.9757866383523206,1.9446798850393225,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.01951573276704641,0.018893597700786448,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10507599713449953,14.920466523391644
C0466,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.882722533817605,1.748681534937549,1.7707738832753435,1.8333333333333335,1.8723775692744042,1.9451698022379853,0.0,1.7472223427103915,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.017654450676352098,0.01497363069875098,0.015415477665506869,0.01666666666666667,0.017447551385488085,0.01890339604475971,0.0,0.014944446854207828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1519733243866187,23.80028099958661
C0467,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8043373517000743,1.79195533470497,1.9725829539565654,1.8333333333333335,1.9150119233612837,1.6570245968451256,0.0,1.8601528368091447,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.016086747034001488,0.015839106694099398,0.01945165907913131,0.01666666666666667,0.018300238467225675,0.013140491936902513,0.0,0.017203056736182894,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1507624822648428,23.8343983307105
C0468,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.9002177731669394,1.7841661834912461,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.018004355463338787,0.015683323669824924,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10133768879667213,14.684383956658188
C0469,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.8149699505259302,1.7883507850979714,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.016299399010518606,0.015767015701959427,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.09963273234385195,14.603320735623903
C0470,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.8911752820197565,1.8977986479176838,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.017823505640395133,0.017955972958353678,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10244614526541548,14.788973929937443
C0471,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.8083207793668,1.9145793856330888,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.016166415587336,0.018291587712661775,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10112466996666444,14.722900164999892
C0472,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.881331596742736,1.7243299740365676,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.017626631934854718,0.014486599480731352,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10095996526818807,14.605661570779306
C0473,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.8966113835444167,1.7460947294199538,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.017932227670888333,0.014921894588399076,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10126556100422168,14.64270611296437
C0474,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.818982074744842,1.7977170782920848,1.5084336316144815,1.8333333333333335,1.7582795166354217,1.8111445932352204,0.0,1.8054785170070304,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.016379641494896843,0.015954341565841697,0.01016867263228963,0.01666666666666667,0.015165590332708433,0.01622289186470441,0.0,0.016109570340140607,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.147499573393447,23.333368744862415
C0475,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.808195128328476,1.9680755019383307,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.01616390256656952,0.019361510038766613,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.1021920792720028,14.776270630266808
C0476,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8330236918396081,1.8933835245397685,1.9271585424637185,1.8333333333333335,1.6898804808845975,1.7965392532351823,0.0,1.8603180775893426,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.016660473836792165,0.01786767049079537,0.01854317084927437,0.01666666666666667,0.013797609617691954,0.015930785064703645,0.0,0.017206361551786852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15167412463589036,23.83363690388555
C0477,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.7393778702322371,1.8728135663855772,1.8718662479314214,1.8333333333333335,1.8262752835804172,1.7915808556351034,0.0,1.8484147000008813,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.014787557404644741,0.017456271327711544,0.017437324958628427,0.01666666666666667,0.016525505671608345,0.01583161711270207,0.0,0.016968294000017627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1490709617373156,23.783661857098974
C0478,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.9217656824051468,1.9001275128562982,1.817946743086941,1.8333333333333335,1.8380404481600001,1.8636913050465702,0.0,1.884630775574358,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.018435313648102934,0.018002550257125962,0.01635893486173882,0.01666666666666667,0.016760808963200004,0.017273826100931405,0.0,0.017692615511487163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1542246217132494,24.059535800462648
C0479,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.712450025588998,1.7632962539466428,1.9187613083692452,1.8333333333333335,2.0150751527396897,1.8913268401753278,0.0,1.854602482192858,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.014249000511779963,0.015265925078932856,0.018375226167384906,0.01666666666666667,0.020301503054793793,0.017826536803506553,0.0,0.017092049643857157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15087614645986192,23.988845396346093
C0480,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8135936354182443,1.8484324935398986,1.7438126649551098,1.8333333333333335,1.8237248146136582,1.7981879146731503,0.0,1.7265057874671634,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.016271872708364884,0.016968649870797974,0.014876253299102197,0.01666666666666667,0.016474496292273166,0.015963758293463005,0.0,0.01453011574934327,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.149715018871436,23.58759064400056
C0481,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.9624165742453954,1.7563924666609432,1.925937423519564,1.8333333333333335,1.9606035679642604,1.7332703996755958,0.0,1.8872797926204425,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01924833148490791,0.015127849333218863,0.018518748470391283,0.01666666666666667,0.019212071359285206,0.014665407993511917,0.0,0.017745595852408848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15466718136315416,24.059233558019535
C0482,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.9082179389328413,1.7962156398778506,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.018164358778656825,0.015924312797557013,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10149769211199017,14.704433578810693
C0483,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.809715495839507,1.7499167363665262,1.8420278849783633,1.8333333333333335,1.7478899229392715,1.7812101497965047,0.0,1.860165596659509,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.016194309916790137,0.014998334727330528,0.016840557699567264,0.01666666666666667,0.014957798458785433,0.015624202995930096,0.0,0.01720331193319018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.14919571587881103,23.624259119913017
C0484,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.9121691928988165,1.7648061097257584,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.01824338385797633,0.015296122194515165,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10157671719130967,14.676975302624577
C0485,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.7422371290201921,1.904924760931527,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.01484474258040384,0.01809849521863054,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.09960990446570106,14.64716188995172
C0486,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.7974035847438508,1.7166284449002074,1.8401263485997061,1.8333333333333335,1.6691659237823169,1.8336900843025985,0.0,1.888845766512354,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.015948071694877015,0.014332568898004149,0.016802526971994126,0.01666666666666667,0.01338331847564634,0.01667380168605197,0.0,0.01777691533024708,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15053464901650354,23.57919348617437
C0487,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,2.0024264373401195,1.8640265047402247,1.9996782257592165,1.8333333333333335,1.8618391146444373,1.7587943999615214,0.0,1.8740464666631935,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.020048528746802394,0.017280530094804496,0.01999356451518433,0.01666666666666667,0.017236782292888744,0.015175887999230428,0.0,0.01748092933326387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1560322439278144,24.194144482442045
C0488,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.9164142202756917,1.9385143074459574,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.018328284405513835,0.01877028614891915,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10376523722109965,14.854928527721652
C0489,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,2.0022830676374674,1.8509204311879617,1.8422284843516297,1.8333333333333335,1.7916328628877398,1.9842660916000288,0.0,1.8303760906817017,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.020045661352749346,0.017018408623759234,0.016844569687032594,0.01666666666666667,0.015832657257754797,0.019685321832000575,0.0,0.016607521813634035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15657555287178254,24.135040361679863
C0490,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.822860157566661,1.7984624948541732,1.7142168639036814,1.8333333333333335,1.7844283173027304,1.6722083056484194,0.0,1.9911866093893893,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01645720315133322,0.015969249897083464,0.014284337278073631,0.01666666666666667,0.015688566346054606,0.013444166112968389,0.0,0.019823732187787785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1512720849155924,23.616696081998384
C0491,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.610437878503872,1.6724805333274486,1.961820055877249,1.8333333333333335,1.7891740109808523,2.0036338857983873,0.0,1.9258777108354814,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01220875757007744,0.01344961066654897,0.019236401117544977,0.01666666666666667,0.015783480219617046,0.02007267771596775,0.0,0.018517554216709628,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15336872395363316,23.796757408656624
C0492,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8851646053082265,1.8803389856972483,1.8172653901722569,1.8333333333333335,1.8162561652733005,1.8619881175460686,0.0,1.887031149302854,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01770329210616453,0.01760677971394497,0.016345307803445137,0.01666666666666667,0.016325123305466007,0.017239762350921374,0.0,0.017740622986057077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1527091514449659,23.98137774663329
C0493,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.8225782737504468,1.8464047477090224,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.016451565475008933,0.016928094954180448,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10004632709585606,14.668983021459471
C0494,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.7431555265508305,1.7767312427229416,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.01486311053101661,0.015534624854458832,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.09819644386434995,14.519886769273775
C0495,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.864618970918039,1.7927820769695837,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.01729237941836078,0.015855641539391674,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10062571275169413,14.657401047887625
C0496,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.9328537847249272,1.805082564530623,1.8748343633696145,1.8333333333333335,1.8713159054118178,1.6672332277107658,0.0,1.8073807732068405,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.018657075694498544,0.01610165129061246,0.01749668726739229,0.01666666666666667,0.017426318108236357,0.013344664554215315,0.0,0.01614761546413681,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15218504509334735,23.792033952287927
C0497,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,2.050876275888864,1.9004665673767567,1.706718559565441,1.8333333333333335,1.966032697174496,1.9599132471978449,0.0,1.8223474653945055,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.021017525517777278,0.018009331347535133,0.01413437119130882,0.01666666666666667,0.01932065394348992,0.0191982649439569,0.0,0.01644694930789011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15834751080880233,24.23968814593124
C0498,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.8068164041686323,1.7412977373134906,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.016136328083372644,0.014825954746269812,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.09946966141670599,14.548114141482124
C0499,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.7630231684416424,1.8341074955587855,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.015260463368832846,0.01668214991117571,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.09860927994667523,14.597130664000431
C0500,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.9395187598355967,1.7796036368065749,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.018790375196711933,0.015592072736131495,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10212370853004527,14.719122396642174
C0501,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.793869777137116,1.7846183529443862,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.015877395542742315,0.015692367058887727,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.09921072887607565,14.578488130081505
C0502,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.7219601718300441,1.8727137680689014,1.7521291592957993,1.8333333333333335,2.004026987961171,1.8316407728713777,0.0,1.8547965709492984,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.014439203436600882,0.01745427536137803,0.015042583185915987,0.01666666666666667,0.020080539759223418,0.016632815457427556,0.0,0.017095931418985966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15240328330952163,23.870600764309927
C0503,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8427937953912796,1.822275501366963,1.8616209259659087,1.8333333333333335,1.7905676356343319,1.7924001870236737,0.0,1.779860376733656,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.016855875907825592,0.01644551002733926,0.017232418519318175,0.01666666666666667,0.015811352712686636,0.01584800374047347,0.0,0.015597207534673118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.14993629816761722,23.72285175544915
C0504,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8356455119588366,1.8338122279247209,1.8100985201179667,1.8333333333333335,1.8693084359527248,1.7230727992286616,0.0,1.8780601853452081,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.016712910239176735,0.01667624455849442,0.016201970402359333,0.01666666666666667,0.017386168719054497,0.014461455984573232,0.0,0.01756120370690416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15166986055696316,23.783331013861453
C0505,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.7403319147167755,1.6997254778129558,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.01480663829433551,0.013994509556259114,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.09813997162766885,14.440057392529733
C0506,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.7972767221272279,1.789100476286043,1.965984089165373,1.8333333333333335,1.6732622626237368,1.990835653993988,0.0,1.7569255712014786,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.015945534442544557,0.015782009525720862,0.019319681783307462,0.01666666666666667,0.013465245252474736,0.019816713079879762,0.0,0.015138511424029572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15508192930573178,23.80671810873118
C0507,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.913593632181646,1.8485419375286787,1.778376429326236,1.8333333333333335,1.8059497481730078,1.848053443433734,0.0,1.7864327650242786,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01827187264363292,0.01697083875057357,0.015567528586524718,0.01666666666666667,0.016118994963460156,0.016961068868674677,0.0,0.01572865530048557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15136170635766666,23.814281289000917
C0508,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.6497206710649697,1.9270109104116173,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.012994413421299394,0.01854021820823235,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.09820129829619842,14.576731581476588
